Id_FranceArchives,Nom_du_service,Identifiant_du_service,Courriel,Telephone,Adresse_postale,Adresse_du_service,Ville,Code_postal,Horaires_d_ouverture,Site_internet,Code_insee_commune,Latitude,Longitude,Lien_FranceArchives,Categorie_de_service,Categorie,Service_de_rattachement
265807011,Ecole normale supérieure de Paris - Service des archives,,service-archives@ens.psl.eu,01.44.32.31.94,,45 rue d'Ulm,Paris,75005,,,75105,48.842294,2.344285,https://francearchives.gouv.fr/fr/service/265807011,U,Éducation et enseignement,
26288063,Ecole pratique des hautes études (EPHE) - Pôle documentation et archives,,archives@ephe.psl.eu,,,4-14 rue Ferrus,PARIS,75014,,https://www.ephe.fr/,75114,48.830824,2.340516,https://francearchives.gouv.fr/fr/service/26288063,U,Éducation et enseignement,
224765870,Humathèque Condorcet - Service des archives,FR-930019801,archives.humatheque@campus-condorcet.fr,01.88.12.12.70,,10 cours des Humanités,Aubervilliers,93322,Du lundi au vendredi de 9h à 19h et le samedi de 13h à 18h,https://www.humatheque-condorcet.fr/,93001,48.908212,2.364712,https://francearchives.gouv.fr/fr/service/224765870,U,Éducation et enseignement,
26288076,Institut National des Sciences Appliquées de Lyon (Insa Lyon) - Pôle management documentaire et Archives,,archives@insa-lyon.fr,04.72.43.80.29,"Bâtiment Direction, 37 avenue Jean Capelle, 69621 Villeurbanne Cedex",20 avenue Albert Einstein,Villeurbanne,69100,,,69266,45.78264,4.878107,https://francearchives.gouv.fr/fr/service/26288076,U,Éducation et enseignement,
92220665,Institut français d'archéologie orientale - Service des archives et collections,FR-993015101,clarcher@ifao.egnet.net,(+20) 2 279 71 635,"BP Qasr-al-Ainy, 11562 Le Caire",37 rue al-Cheikh Aly Youssef,Le Caire (Egypte),11411,sur rendez-vous,https://atom.ifao.egnet.net/,,30.03344,31.23495,https://francearchives.gouv.fr/fr/service/92220665,U,Éducation et enseignement,
82033788,Institut national des langues et civilisations orientales (INALCO) - Service Archives,,archives@inalco.fr,01.81.70.20.55,,65 rue des Grands Moulins,Paris,75013,,,75113,48.82738,2.375999,https://francearchives.gouv.fr/fr/service/82033788,U,Éducation et enseignement,
34599,Institut national du patrimoine - Centre de ressources documentaires,,cecile.dalle@inp.fr,01.44.41.16.45,,2 rue Vivienne,Paris,75002,,http://www.inp.fr,75102,48.866499,2.338842,https://francearchives.gouv.fr/fr/service/34599,U,Éducation et enseignement,
91439290,Institut national du service public (INSP) - Service des archives,,grant.guttmann@insp.gouv.fr,01.44.41.85.29,,2 avenue de l'Observatoire,Paris,75006,,,75106,48.843733,2.336354,https://francearchives.gouv.fr/fr/service/91439290,U,Éducation et enseignement,
762426826,Maison de l'Orient et de la Méditerranée Jean Pouilloux - Service des archives de la Fédération de recherche sur les sociétés anciennes,,laure.bezard@mom.fr,04.72.71.58.02,"5-7 rue Raulin, 69365 Lyon Cedex 07",,Lyon,,,https://www.mom.fr/les-services-de-la-federation/archives,69123,,,https://francearchives.gouv.fr/fr/service/762426826,U,Éducation et enseignement,
26288047,"Maison des sciences humaines et sociales Mondes (MSH Mondes, UAR3225) – pôle Archives",FRUAR3225,aurelie.montagne-borras@cnrs.fr,01 46 69 25 19,,21 allée de l'Université,Nanterre,92000,,https://www.mshmondes.cnrs.fr/,92050,48.90496,2.215046,https://francearchives.gouv.fr/fr/service/26288047,U,Éducation et enseignement,
607523518,Maison méditerranéenne des sciences de l'homme (MMSH) - Secteur Archives de la recherche,FR_130019801_MMSH,contact.bibliotheques.mmsh@services.cnrs.fr,04.42.52.40.38 ou 41.13,"CS 90412, 13097 Aix-en-Provence cedex 2",5 rue du Château de l'Horloge,Aix-en-Provence,13097,sur rendez-vous,http://www.calames.abes.fr/pub/#details?id=FileId-1361,13001,43.5273873,5.4188152,https://francearchives.gouv.fr/fr/service/607523518,U,Éducation et enseignement,
26288058,Observatoire de Paris - Bibliothèque et Archives,FR751142302,mission.archives@obspm.fr,01.40.51.21.90,"61 avenue de l'Observatoire, 75014 Paris",77 avenue Denfert-Rochereau,Paris,75014,,https://www.obspm.fr/-la-bibliotheque-.html,75114,48.835966,2.334252,https://francearchives.gouv.fr/fr/service/26288058,U,Éducation et enseignement,
26288169,Rectorat de l'Académie d'Orléans-Tours - Cellule académique des archives,,archives@ac-orleans-tours.fr,02.38.79.45.89,,21 rue Saint-Etienne,Orléans Cedex 1,45043,,,45234,47.901315,1.91152,https://francearchives.gouv.fr/fr/service/26288169,U,Éducation et enseignement,
34603,Rectorat de l'Académie de Bordeaux - Archives-Documentation,,anne.cavero@ac-bordeaux.fr,05 57 57 38 76,"5, rue Joseph-de-Carayon-Latour, BP 935, 33060 Bordeaux Cedex","5, rue Joseph de Carayon-Latour",Bordeaux,33060,,,33063,44.836796,-0.582277,https://francearchives.gouv.fr/fr/service/34603,U,Éducation et enseignement,
87022745,Rectorat de l'Académie de Dijon - Service archives,,daf2-archives@ac-dijon.fr ,03.80.44.84.37,,2G rue Général Delaborde,Dijon,21000,,,21231,47.332818,5.054485,https://francearchives.gouv.fr/fr/service/87022745,U,Éducation et enseignement,
34191,Rectorat de l'Académie de Guyane - Cellule Archives,,adelia.jalton@ac-guyane.fr,0594 272046,"BP 6011, 97306 Cayenne Cedex",Troubiran - Route de Baduel,Cayenne,97300,,,97302,4.923142,-52.304018,https://francearchives.gouv.fr/fr/service/34191,U,Éducation et enseignement,
81983115,Rectorat de l'Académie de Montpellier - Service Archives,FR-341725108,patrick.benattar@ac-montpellier.fr,04.67.91.46.99,,31 rue de l'Université,Montpellier,34000,,,34172,43.613309,3.876968,https://francearchives.gouv.fr/fr/service/81983115,U,Éducation et enseignement,
27247622,Rectorat de l'Académie de Nancy-Metz - Service archives,,ce.archive@ac-nancy-metz.fr,06.09.64.45.81,"CO 30013, 54035 Nancy Cedex","9 rue des Brices, Rond-point Marguerite",Nancy,54000,,,54395,48.699434,6.177086,https://francearchives.gouv.fr/fr/service/27247622,U,Éducation et enseignement,
27699924,Rectorat de l'Académie de Nantes - Service des archives,,difag-margueritte@ac-nantes.fr,02.51.86.30.20,"BP 72616,  44326 Nantes Cedex 3",8 rue du Général Margueritte,Nantes,44326,,,44109,47.227382,-1.549082,https://francearchives.gouv.fr/fr/service/27699924,U,Éducation et enseignement,
34128,"Rectorat de l'Académie de Paris - Chancellerie des Universités, Service des archives",,ce.archives@ac-paris.fr,01.40.46.23.95,,"47, rue des Ecoles",Paris,75005,,,75105,48.849644,2.344296,https://francearchives.gouv.fr/fr/service/34128,U,Éducation et enseignement,
26288109,Rectorat de l'Académie de Poitiers - Service des archives,,archives@ac-poitiers.fr,05.16.52.63.97,"CS 40628, 86022 Poitiers Cedex",22 rue Guillaume VII le Troubadour,Poitiers,86000,,http://www.ac-poitiers.fr,86194,46.587877,0.344542,https://francearchives.gouv.fr/fr/service/26288109,U,Éducation et enseignement,
175479019,Rectorat de l'Académie de Reims - Service académique des archives,,service-archives@ac-reims.fr,,,1 rue Navier,Reims Cedex,51082,,,51454,49.244685,4.040292,https://francearchives.gouv.fr/fr/service/175479019,U,Éducation et enseignement,
26288061,Rectorat de l'Académie de Toulouse - Cellule archives,,cellule.archives@ac-toulouse.fr ,05.36.25.75.42 ,"CS 87-703, 31077 Toulouse Cedex 4",75 rue Saint Roch,Toulouse,31400,,,31555,43.578426,1.447024,https://francearchives.gouv.fr/fr/service/26288061,U,Éducation et enseignement,
439975054,Sciences Po - DRIS - Département archives,FR_751079802,departement.archives@sciencespo.fr,01.45.49.77.22,,28 rue Saint-Guillaume,Paris,75007 ,Sur rendez-vous,https://archives.sciencespo.fr/,75107,48.85438,2.328487,https://francearchives.gouv.fr/fr/service/439975054,U,Éducation et enseignement,
128993360,Sorbonne Université - Service des archives,FR-751059801,sara-archives@sorbonne-universite.fr,01.44.27.72.85,4 place Jussieu 75252 Paris Cedex 05,"4 place Jussieu, tour Zamanski, 15e étage",Paris,75005,,,75105,48.846346,2.355041,https://francearchives.gouv.fr/fr/service/128993360,U,Éducation et enseignement,
937388456,Théâtrothèque Gaston Baty,FR751059812,tgb@sorbonne-nouvelle.fr,01 45 87 40 11,,"8 Avenue de Saint-Mandé, 75012 Paris",Paris,75012,De 9h à 21h,https://www.dbu.univ-paris3.fr/bibliotheques/theatrotheque-gaston-baty-tgb,75112,48.844879150390625,2.402864933013916,https://francearchives.gouv.fr/fr/service/937388456,U,Éducation et enseignement,
486118257,Université Bordeaux-Montaigne - Mission Archives,,modestine.lesquoy@u-bordeaux-montaigne.fr,05.57.12.47.52,"Domaine Universitaire, 33607 Pessac Cedex",Domaine universitaire,Pessac,33600,,,33318,44.783965,-0.673267,https://francearchives.gouv.fr/fr/service/486118257,U,Éducation et enseignement,
94529245,Université Claude Bernard Lyon 1 - Service des archives,,marie-france.seigler@univ-lyon1.fr,04.72.43.18.58,,43 boulevard du 11 novembre 1918,Villeurbanne Cedex,69622,,,69266,45.779216,4.872319,https://francearchives.gouv.fr/fr/service/94529245,U,Éducation et enseignement,
85826040,Université Clermont Auvergne - Service des archives,,anne.fox@uca.fr,04.73.17.75.73,"CS 60032, 63001 Clermont-Ferrand Cedex 1",41 boulevard François Mitterrand,Clermont-Ferrand,63000,,http://www.uca.fr/,63113,45.771164,3.089035,https://francearchives.gouv.fr/fr/service/85826040,U,Éducation et enseignement,
27247617,Université Grenoble Alpes  - Mission archives,,archives@univ-grenoble-alpes.fr,04.76.74.34.72,,"Domaine universitaire, 621 avenue Centrale",Saint-Martin-d'Hères,38400,,,38421,45.191778,5.767253,https://francearchives.gouv.fr/fr/service/27247617,U,Éducation et enseignement,
342396730,Université Gustave Eiffel - Service des archives,,archives@univ-eiffel.fr,,,5 boulevard Descartes - Champs Sur Marne,Marne-la-Vallée Cedex 2,77454,,,77200,48.236032,2.550261,https://francearchives.gouv.fr/fr/service/342396730,U,Éducation et enseignement,
26288170,Université Jean Moulin Lyon 3 - Pôle archives,,archives@univ-lyon3.fr,04.26.31.88.74,"CS 78242, 69372 Lyon Cedex 08","Manufacture des Tabacs, 1C avenue des Frères Lumières",Lyon,69008,,,69388,45.744604,4.868566,https://francearchives.gouv.fr/fr/service/26288170,U,Éducation et enseignement,
26288067,Université Lumière Lyon 2 - Pôle archives,FR-690295102,archives@univ-lyon2.fr,04.78.69.73.01 / 76.28,,18 quai Claude Bernard,Lyon Cedex 07,69365,,,69387,45.750784,4.836275,https://francearchives.gouv.fr/fr/service/26288067,U,Éducation et enseignement,
26288053,Université Paris 1 Panthéon-Sorbonne - Service des archives,,archives@univ-paris1.fr,01.44.07.75.15,,12 place du Panthéon,Paris Cedex 05,75231,sur rendez-vous,http://www.pantheonsorbonne.fr/services/archives/,75105,48.846806,2.344888,https://francearchives.gouv.fr/fr/service/26288053,U,Éducation et enseignement,
26527108,Université Paris Cité - Département des archives,,archives.daj@u-paris.fr,01.76.53.20.67,,"Direction générale déléguée aux affaires juridiques, 85 boulevard Saint-Germain",Paris,75006,,https://archives-u-paris.fr,75106,48.851906,2.340105,https://francearchives.gouv.fr/fr/service/26527108,U,Éducation et enseignement,
30568993,Université Paris Nanterre - Service des archives,,archives@liste.parisnanterre.fr,01.40.97.73.88,,"200 avenue de la République, Bâtiment B",Nanterre ,92000,,https://daloe.parisnanterre.fr/le-pole-des-archives-867204.kjsp?RH=1531228937158,92050,48.90485,2.21349,https://francearchives.gouv.fr/fr/service/30568993,U,Éducation et enseignement,
26288062,Université Paris VIII Vincennes-Saint-Denis - Service des archives,,archives@univ-paris8.fr,01.49.40.71.34,,2 rue de la Liberté,Saint-Denis Cedex,93526,,,93066,48.944116,2.365053,https://francearchives.gouv.fr/fr/service/26288062,U,Éducation et enseignement,
129003365,Université Paris-Dauphine - Service des archives,,alessandra.pili@dauphine.fr,01.44.05.49.63,,Place du Maréchal de Lattre de Tassigny ,Paris,75016,,,75116,48.871747,2.274733,https://francearchives.gouv.fr/fr/service/129003365,U,Éducation et enseignement,
1127536881,Université Polytechnique Hauts-de-France - Service des archives,,archives@uphf.fr,03.27.51.10.17,"Campus du Mont Houy, bâtiment Froissart, Rez-de-jardin, 59313 Valenciennes Cedex 9",,,,,,59606,,,https://francearchives.gouv.fr/fr/service/1127536881,U,Éducation et enseignement,
27247623,Université Sorbonne Nouvelle - Paris 3 - Service Archives,,archives@sorbonne-nouvelle.fr,01.87.86.12.46,,8 avenue de Saint-Mandé,Paris ,75012,,,75112,48.845434312015215,2.3962729540556094,https://francearchives.gouv.fr/fr/service/27247623,U,Éducation et enseignement,
26288049,Université Toulouse 1 Capitole - Mission archives,,anne.fernandez@ut-capitole.fr,05.61.63.36.60,,2 rue du Doyen Gabriel Marty,Toulouse Cedex 9,31042,,,31555,43.606087,1.438184,https://francearchives.gouv.fr/fr/service/26288049,U,Éducation et enseignement,
26288059,Université d'Angers - Service archives,,archives@univ-angers.fr,02.44.68.80.95,,5 rue Le Nôtre,Angers,49000,,,49007,47.480372,-0.604907,https://francearchives.gouv.fr/fr/service/26288059,U,Éducation et enseignement,
479206444,Université d'Evry - Direction des affaires jurifiques et institutionnelles / Archives,,caroline.hemonic@univ-evry.fr,01.69.47.90.83,,23 boulevard François Mitterrand,Evry-Courcouronnes,91000,,,91228,48.624546,2.427509,https://francearchives.gouv.fr/fr/service/479206444,U,Éducation et enseignement,
261993690,Université d'Orléans - Service des archives,,archives@univ-orleans.fr,06.15.18.18.47,BP 6749,"Château de la Source, avenue du Parc Floral",Orléans,45067,,,45234,47.85035,1.936523,https://francearchives.gouv.fr/fr/service/261993690,U,Éducation et enseignement,
26288081,Université de Bordeaux  - Direction des archives universitaires,FR-330635114,archives-universitaires@u-bordeaux.fr,05.40.00.30.18,,"Domaine du Haut Carré - Bât. C4, 43 rue Pierre Noailles",Talence Cedex,33405,,http://www.u-bordeaux.fr,33522,44.810489,-0.592671,https://francearchives.gouv.fr/fr/service/26288081,U,Éducation et enseignement,
85826021,Université de Caen - Service des archives,,archives@unicaen.fr,02.31.56.53.72,"CS 14032, 14032 Caen Cedex 5",Esplanade de la Paix,Caen,14000,,,14118,49.188554,-0.362971,https://francearchives.gouv.fr/fr/service/85826021,U,Éducation et enseignement,
27247618,Université de Haute-Alsace - Service des archives,,archives@uha.fr,03.89.33.66.15,,2 rue des Frères Lumière,Mulhouse Cedex,68093,,,68224,47.732352,7.315093,https://francearchives.gouv.fr/fr/service/27247618,U,Éducation et enseignement,
75561606,Université de La Rochelle - Service des affaires juridiques et statutaires / Cellule archives,,karine.montet@univ-lr.fr,05.16.49.67.68,"BP 33060, 17031 La Rochelle",23 avenue Albert Einstein,La Rochelle,17000,,,17300,46.148176,-1.154897,https://francearchives.gouv.fr/fr/service/75561606,U,Éducation et enseignement,
808515055,Université de Mayotte - Direction des archives,,eric.micaelli@univ-mayotte.fr,02.69.61.07.62,,8 rue de l'Université - Iloni - BP 53,Dembeni,97660,,https://www.univ-mayotte.fr,97607,-12.845499,45.187564,https://francearchives.gouv.fr/fr/service/808515055,U,Éducation et enseignement,
26288057,Université de Montpellier - Service des archives,,dcsph-archives@umontpellier.fr,04.34.43.33.87,,163 rue Auguste Broussonnet,Montpellier,34000,,http://www.umontpellier.fr,34172,43.615821,3.872128,https://francearchives.gouv.fr/fr/service/26288057,U,Éducation et enseignement,
85826022,Université de Nantes - Mission Archives,,mission.archives@univ-nantes.fr,02.51.83.68.94,"CS 13522, 44035 Nantes Cedex 1",1 quai de Tourville,Nantes,44000,,,44109,47.209413,-1.555908,https://francearchives.gouv.fr/fr/service/85826022,U,Éducation et enseignement,
26288077,Université de Paris-Est Créteil Val-de-Marne - Service des archives,,nicolas.bertrand@u-pec.fr,01.45.17.65.37,,61 avenue du Général de Gaulle,Créteil Cedex,94010,,http://www.u-pec.fr,94028,48.788799,2.442388,https://francearchives.gouv.fr/fr/service/26288077,U,Éducation et enseignement,
507448059,Université de Pau et des Pays  de l'Adour - Mission Archives,,etienne.vignon@univ-pau.fr,05.59.40.52.46,"BP 7506, 64075 Pau Cedex",Campus universitaire,PAU,64000,,,,43.31199,-0.36504,https://francearchives.gouv.fr/fr/service/507448059,U,Éducation et enseignement,
34604,Université de Poitiers - Service des archives,,service.archives@univ-poitiers.fr,05.49.45.47.53,"15, Rue de l'Hôtel Dieu - Bât E07 - TSA 71117 86073 POITIERS CEDEX 9",15 rue de l'hotel-Dieu – Bât E07,Poitiers,86000,,,86194,46.58569,0.345783,https://francearchives.gouv.fr/fr/service/34604,U,Éducation et enseignement,
74278694,Université de Reims-Champagne-Ardennes,,amandine.duvillet@univ-reims.fr,03.26.91.30.00,,9 boulevard de la Paix,Reims,51100,,,51454,49.255815,4.040201,https://francearchives.gouv.fr/fr/service/74278694,U,Éducation et enseignement,
74278698,Université de Rennes - Pôle archives et protection des données,,daji-archives@univ-rennes.fr,02.23.23.31.50,,263 avenue du général Leclerc 35042 Rennes,Rennes,35000,,,35238,48.115903,-1.673018,https://francearchives.gouv.fr/fr/service/74278698,U,Éducation et enseignement,
